#name	ftp_path	biosample	species	assembly_level
Nitrosot_sp_GCA_041490455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/490/455/GCA_041490455.1_ASM4149045v1/	SAMN42946633	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_049279315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/279/315/GCA_049279315.1_MFD01221_ilm_asm_bin36/	SAMN40007953	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_049280955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/280/955/GCA_049280955.1_MFD01159_ilm_asm_bin22/	SAMN40007866	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_049282775_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/282/775/GCA_049282775.1_MFD00673_ilm_asm_bin17/	SAMN40007775	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_049588755_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/588/755/GCA_049588755.1_ASM4958875v1/	SAMN40008946	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_049675625_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/675/625/GCA_049675625.1_ASM4967562v1/	SAMN40011398	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_049677745_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/677/745/GCA_049677745.1_ASM4967774v1/	SAMN40011334	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_049697075_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/697/075/GCA_049697075.1_ASM4969707v1/	SAMN40008427	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_049697295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/697/295/GCA_049697295.1_ASM4969729v1/	SAMN40008416	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_049792975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/792/975/GCA_049792975.1_ASM4979297v1/	SAMN40011115	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_049795075_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/795/075/GCA_049795075.1_ASM4979507v1/	SAMN40011063	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_050748085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/748/085/GCA_050748085.1_ASM5074808v1/	SAMN48691600	Nitrosotalea sp.	Scaffold
Nitrosot_sp_GCA_050749105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/749/105/GCA_050749105.1_ASM5074910v1/	SAMN48691608	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_050749145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/749/145/GCA_050749145.1_ASM5074914v1/	SAMN48691606	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_050749245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/749/245/GCA_050749245.1_ASM5074924v1/	SAMN48691607	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_050749265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/749/265/GCA_050749265.1_ASM5074926v1/	SAMN48691603	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_050749285_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/749/285/GCA_050749285.1_ASM5074928v1/	SAMN48691604	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_050749305_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/749/305/GCA_050749305.1_ASM5074930v1/	SAMN48691605	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_050749325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/749/325/GCA_050749325.1_ASM5074932v1/	SAMN48691601	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_050749385_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/749/385/GCA_050749385.1_ASM5074938v1/	SAMN48691599	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_050749405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/749/405/GCA_050749405.1_ASM5074940v1/	SAMN48691598	Nitrosotalea sp.	Scaffold
Nitrosot_sp_GCA_050921795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/921/795/GCA_050921795.1_ASM5092179v1/	SAMN48691602	Nitrosotalea sp.	Contig
Nitrosot_sp_GCA_054638475_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/638/475/GCA_054638475.1_ASM5463847v1/	SAMN53866184	Nitrosotalea sp.	Scaffold
Nitrosot_sp_GCA_054639095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/639/095/GCA_054639095.1_ASM5463909v1/	SAMN53866153	Nitrosotalea sp.	Scaffold
Nitrosot_sp_GCA_054642755_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/642/755/GCA_054642755.1_ASM5464275v1/	SAMN53866111	Nitrosotalea sp.	Scaffold
Nitrosot_sp_TS_GCA_011319465_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/319/465/GCA_011319465.1_ASM1131946v1/	SAMN09786340	Nitrosotalea sp.	Contig
O_meridia_M1_GCF_038024865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/024/865/GCF_038024865.1_Omer_M1/	SAMN37265970	Oxyplasma meridianum	Complete Genome
Pa_ferro_DSM_13482_GCF_000966265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/966/265/GCF_000966265.1_ASM96626v1/	SAMN02744072	Palaeococcus ferrophilus	Contig
Pa_helg_JCM_13384_GCA_055389795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/389/795/GCA_055389795.1_ASM5538979v1/	SAMD00887408	Palaeococcus helgesonii	Complete Genome
Pa_pac_DY20341_GCF_000725425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/725/425/GCF_000725425.1_ASM72542v1/	SAMN03081469	Palaeococcus pacificus	Complete Genome
Pa_sp_GCA_021162525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/162/525/GCA_021162525.1_ASM2116252v1/	SAMN18353675	Palaeococcus sp.	Contig
Pa_sp_GCA_053939765_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/939/765/GCA_053939765.1_ASM5393976v1/	SAMN47791228	Palaeococcus sp.	Contig
Pa_sp_GCA_053940545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/940/545/GCA_053940545.1_ASM5394054v1/	SAMN47791185	Palaeococcus sp.	Contig
Pa_sp_GCA_053987695_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/987/695/GCA_053987695.1_ASM5398769v1/	SAMN47791075	Palaeococcus sp.	Contig
Pa_sp_GCA_053997675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/997/675/GCA_053997675.1_ASM5399767v1/	SAMN47791488	Palaeococcus sp.	Contig
Pi_osh_DSM_9789_GCF_900176435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/176/435/GCF_900176435.1_IMG-taxon_2579779151_annotated_assembly/	SAMN02745355	Picrophilus oshimae	Contig
Pi_osh_DSM_9790_GCF_000008265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/265/GCF_000008265.1_ASM826v1/	SAMN02603345	Picrophilus oshimae	Complete Genome
Pi_sp_GCA_027328105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/328/105/GCA_027328105.1_ASM2732810v1/	SAMN28404282	Picrophilus sp.	Contig
Pr_sp_GCA_030588345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/588/345/GCA_030588345.1_ASM3058834v1/	SAMN34042718	Promethearchaeum sp.	Contig
Pr_sp_GCA_030600675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/600/675/GCA_030600675.1_ASM3060067v1/	SAMN34043778	Promethearchaeum sp.	Contig
Pr_sp_GCA_030611625_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/611/625/GCA_030611625.1_ASM3061162v1/	SAMN34050667	Promethearchaeum sp.	Contig
Pr_sp_GCA_030612265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/612/265/GCA_030612265.1_ASM3061226v1/	SAMN34050635	Promethearchaeum sp.	Contig
Pr_sp_GCA_030613185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/613/185/GCA_030613185.1_ASM3061318v1/	SAMN34050589	Promethearchaeum sp.	Contig
Pr_sp_GCA_030620205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/620/205/GCA_030620205.1_ASM3062020v1/	SAMN34051087	Promethearchaeum sp.	Contig
Pr_syn_MK_D1_GCF_008000775_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/000/775/GCF_008000775.2_ASM800077v2/	SAMN12405820	Promethearchaeum syntrophicum	Complete Genome
Pyrob_aerophilum_GCF_013329805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/329/805/GCF_013329805.1_ASM1332980v1/	SAMN13193043	Pyrobaculum aerophilum	Scaffold
Pyrob_aerophilum_GCF_026414425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/414/425/GCF_026414425.1_ASM2641442v1/	SAMN30305237	Pyrobaculum aerophilum	Scaffold
Pyrob_aerophilum_GCF_036754085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/754/085/GCF_036754085.1_ASM3675408v1/	SAMN28747493	Pyrobaculum aerophilum	Scaffold
Pyrob_aerophilum_IM2_GCF_000007225_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/225/GCF_000007225.1_ASM722v1/	SAMN02604075	Pyrobaculum aerophilum	Complete Genome
Pyrob_aerophilum_YKB31_GCF_003400025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/400/025/GCF_003400025.1_ASM340002v1/	SAMN07344349	Pyrobaculum aerophilum	Contig
Pyrob_aerophilum_YKB32_GCF_003400145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/400/145/GCF_003400145.1_ASM340014v1/	SAMN07344350	Pyrobaculum aerophilum	Contig
Pyrob_ars_2GA_GCF_013414235_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/414/235/GCF_013414235.1_ASM1341423v1/	SAMN14482731	Pyrobaculum arsenaticum	Scaffold
Pyrob_ars_DSM_13514_GCF_000016385_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/016/385/GCF_000016385.1_ASM1638v1/	SAMN02598330	Pyrobaculum arsenaticum	Complete Genome
Pyrob_ars_GCF_026627015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/627/015/GCF_026627015.1_ASM2662701v1/	SAMN31719899	Pyrobaculum arsenaticum	Contig
Pyrob_calidi_JCM_11548_GCF_000015805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/805/GCF_000015805.1_ASM1580v1/	SAMN00623060	Pyrobaculum calidifontis	Complete Genome
Pyrob_ferri_1860_GCF_000234805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/234/805/GCF_000234805.1_ASM23480v1/	SAMN02603094	Pyrobaculum ferrireducens	Complete Genome
Pyrob_ferri_GCA_039793705_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/793/705/GCA_039793705.1_ASM3979370v1/	SAMN39982128	Pyrobaculum ferrireducens	Scaffold
Pyrob_ferri_GCA_056331945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/331/945/GCA_056331945.1_ASM5633194v1/	SAMN56349918	Pyrobaculum ferrireducens	Scaffold
Pyrob_islandicum_DSM_4184_GCF_000015205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/205/GCF_000015205.1_ASM1520v1/	SAMN02598374	Pyrobaculum islandicum	Complete Genome
Pyrob_neu_V24Sta_GCF_000019805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/805/GCF_000019805.1_ASM1980v1/	SAMN02598332	Pyrobaculum neutrophilum	Complete Genome
Pyrob_ogu_TE7_GCA_000247545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/247/545/GCA_000247545.1_ASM24754v1/	SAMN02604076	Pyrobaculum oguniense	Complete Genome
Pyrob_organot_JCM_9190_GCF_055384425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/055/384/425/GCF_055384425.1_ASM5538442v1/	SAMD00887344	Pyrobaculum organotrophum	Complete Genome
Pyrob_sp_3827_6_GCA_025641885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/641/885/GCA_025641885.1_ASM2564188v1/	SAMN31139133	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_001515825_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/515/825/GCA_001515825.1_ASM151582v1/	SAMN04045696	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_001515835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/515/835/GCA_001515835.1_ASM151583v1/	SAMN04045697	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_009888185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/888/185/GCA_009888185.1_ASM988818v1/	SAMN13381897	Pyrobaculum sp.	Contig
Pyrob_sp_GCA_009889555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/889/555/GCA_009889555.1_ASM988955v1/	SAMN13381899	Pyrobaculum sp.	Contig
Pyrob_sp_GCA_009903905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/903/905/GCA_009903905.1_ASM990390v1/	SAMN13824557	Pyrobaculum sp.	Contig
Pyrob_sp_GCA_020833185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/833/185/GCA_020833185.1_ASM2083318v1/	SAMN18938185	Pyrobaculum sp.	Contig
Pyrob_sp_GCA_020833205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/833/205/GCA_020833205.1_ASM2083320v1/	SAMN18938184	Pyrobaculum sp.	Contig
Pyrob_sp_GCA_020833715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/833/715/GCA_020833715.1_ASM2083371v1/	SAMN18939770	Pyrobaculum sp.	Contig
Pyrob_sp_GCA_022759345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/759/345/GCA_022759345.1_ASM2275934v1/	SAMN16495480	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_028276065_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/276/065/GCA_028276065.1_ASM2827606v1/	SAMN32179815	Pyrobaculum sp.	Contig
Pyrob_sp_GCA_032249215_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/249/215/GCA_032249215.1_ASM3224921v1/	SAMN37114993	Pyrobaculum sp.	Contig
Pyrob_sp_GCA_036833835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/833/835/GCA_036833835.1_ASM3683383v1/	SAMN28751183	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038733985_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/733/985/GCA_038733985.1_ASM3873398v1/	SAMN36036728	Pyrobaculum sp.	Contig
Pyrob_sp_GCA_038735555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/735/555/GCA_038735555.1_ASM3873555v1/	SAMN36036693	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038740865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/740/865/GCA_038740865.1_ASM3874086v1/	SAMN36036640	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038741535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/741/535/GCA_038741535.1_ASM3874153v1/	SAMN36036625	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038741575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/741/575/GCA_038741575.1_ASM3874157v1/	SAMN36036624	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038742135_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/742/135/GCA_038742135.1_ASM3874213v1/	SAMN36036613	Pyrobaculum sp.	Contig
Pyrob_sp_GCA_038815115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/815/115/GCA_038815115.1_ASM3881511v1/	SAMN36038568	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038815535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/815/535/GCA_038815535.1_ASM3881553v1/	SAMN36038563	Pyrobaculum sp.	Contig
Pyrob_sp_GCA_038816675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/816/675/GCA_038816675.1_ASM3881667v1/	SAMN36038546	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038816755_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/816/755/GCA_038816755.1_ASM3881675v1/	SAMN36038541	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038820015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/820/015/GCA_038820015.1_ASM3882001v1/	SAMN36038479	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038822535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/822/535/GCA_038822535.1_ASM3882253v1/	SAMN36038772	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038824415_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/824/415/GCA_038824415.1_ASM3882441v1/	SAMN36038729	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038832445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/832/445/GCA_038832445.1_ASM3883244v1/	SAMN36038935	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038832515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/832/515/GCA_038832515.1_ASM3883251v1/	SAMN36038933	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038832545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/832/545/GCA_038832545.1_ASM3883254v1/	SAMN36038934	Pyrobaculum sp.	Contig
Pyrob_sp_GCA_038833405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/833/405/GCA_038833405.1_ASM3883340v1/	SAMN36038914	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038833785_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/833/785/GCA_038833785.1_ASM3883378v1/	SAMN36038905	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038833955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/833/955/GCA_038833955.1_ASM3883395v1/	SAMN36038901	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038836095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/836/095/GCA_038836095.1_ASM3883609v1/	SAMN36038866	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038837165_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/837/165/GCA_038837165.1_ASM3883716v1/	SAMN36038848	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038838135_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/838/135/GCA_038838135.1_ASM3883813v1/	SAMN36038830	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038878335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/878/335/GCA_038878335.1_ASM3887833v1/	SAMN36037585	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038878795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/878/795/GCA_038878795.1_ASM3887879v1/	SAMN36037563	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038879095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/879/095/GCA_038879095.1_ASM3887909v1/	SAMN36037547	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038879155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/879/155/GCA_038879155.1_ASM3887915v1/	SAMN36037541	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038879875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/879/875/GCA_038879875.1_ASM3887987v1/	SAMN36037507	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038881655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/881/655/GCA_038881655.1_ASM3888165v1/	SAMN36037417	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038887415_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/887/415/GCA_038887415.1_ASM3888741v1/	SAMN36038140	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038888115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/888/115/GCA_038888115.1_ASM3888811v1/	SAMN36038102	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038888495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/888/495/GCA_038888495.1_ASM3888849v1/	SAMN36038082	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038889595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/889/595/GCA_038889595.1_ASM3888959v1/	SAMN36038048	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038889775_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/889/775/GCA_038889775.1_ASM3888977v1/	SAMN36038039	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038892015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/892/015/GCA_038892015.1_ASM3889201v1/	SAMN36038391	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038892315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/892/315/GCA_038892315.1_ASM3889231v1/	SAMN36038374	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038892775_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/892/775/GCA_038892775.1_ASM3889277v1/	SAMN36038349	Pyrobaculum sp.	Contig
Pyrob_sp_GCA_038893095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/893/095/GCA_038893095.1_ASM3889309v1/	SAMN36038332	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038893295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/893/295/GCA_038893295.1_ASM3889329v1/	SAMN36038323	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038893375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/893/375/GCA_038893375.1_ASM3889337v1/	SAMN36038319	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038893895_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/893/895/GCA_038893895.1_ASM3889389v1/	SAMN36038293	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038893935_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/893/935/GCA_038893935.1_ASM3889393v1/	SAMN36038291	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038894895_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/894/895/GCA_038894895.1_ASM3889489v1/	SAMN36038239	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038895415_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/895/415/GCA_038895415.1_ASM3889541v1/	SAMN36038212	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038895655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/895/655/GCA_038895655.1_ASM3889565v1/	SAMN36038198	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038896035_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/896/035/GCA_038896035.1_ASM3889603v1/	SAMN36038180	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038897755_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/897/755/GCA_038897755.1_ASM3889775v1/	SAMN36038433	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038898115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/898/115/GCA_038898115.1_ASM3889811v1/	SAMN36038412	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_038997855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/997/855/GCA_038997855.1_ASM3899785v1/	SAMN36038244	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_041287325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/287/325/GCA_041287325.1_ASM4128732v1/	SAMN41900977	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_046293555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/293/555/GCA_046293555.1_ASM4629355v1/	SAMN45833004	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_046314455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/314/455/GCA_046314455.1_ASM4631445v1/	SAMN45833281	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_049414525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/414/525/GCA_049414525.1_ASM4941452v1/	SAMN44752217	Pyrobaculum sp.	Contig
Pyrob_sp_GCA_049414705_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/414/705/GCA_049414705.1_ASM4941470v1/	SAMN44752203	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_049700335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/700/335/GCA_049700335.1_ASM4970033v1/	SAMN47539374	Pyrobaculum sp.	Contig
Pyrob_sp_GCA_049971015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/971/015/GCA_049971015.1_ASM4997101v1/	SAMN47003154	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_049971835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/971/835/GCA_049971835.1_ASM4997183v1/	SAMN47003127	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_049974165_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/974/165/GCA_049974165.1_ASM4997416v1/	SAMN47003081	Pyrobaculum sp.	Scaffold
Pyrob_sp_GCA_051297095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/297/095/GCA_051297095.1_ASM5129709v1/	SAMN40182034	Pyrobaculum sp.	Contig
Pyrob_sp_GCA_053489735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/489/735/GCA_053489735.1_ASM5348973v1/	SAMN51250583	Pyrobaculum sp.	Contig
Pyrob_sp_GCA_053490875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/490/875/GCA_053490875.1_ASM5349087v1/	SAMN51250526	Pyrobaculum sp.	Contig
Pyrob_sp_GCA_053491735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/491/735/GCA_053491735.1_ASM5349173v1/	SAMN51250485	Pyrobaculum sp.	Contig
